ID_CP,COD_POSTAL,CODIGO_INE,RentMedPer_count,RentMedPer_min,RentMedPer_max,RentMedPer_mean,RentMedHog_count,RentMedHog_min,RentMedHog_max,RentMedHog_mean,NPRO,NMUN
200320000002,"20860",20032,2,16356.000000,20230.000000,18293.000000,2,42377.000000,46836.000000,44606.500000,Gipuzkoa,Elgoibar
200330000001,"20690",20033,6,14640.000000,19376.000000,17559.166667,6,32087.000000,49053.000000,41823.000000,Gipuzkoa,Elgeta
200340000001,"20530",20034,6,17921.000000,21117.000000,19580.833333,6,42000.000000,53014.000000,47280.833333,Gipuzkoa,Eskoriatza
200340000002,"20550",20034,3,17921.000000,21117.000000,19746.333333,3,42000.000000,53014.000000,48917.000000,Gipuzkoa,Eskoriatza
200340000003,"20540",20034,4,17921.000000,21117.000000,19445.750000,4,42000.000000,53014.000000,47878.250000,Gipuzkoa,Eskoriatza
200340000004,"20530",20034,2,17921.000000,21117.000000,19519.000000,2,42000.000000,53014.000000,47507.000000,Gipuzkoa,Eskoriatza
200350000001,"20709",20035,6,16488.000000,19794.000000,18363.666667,6,40582.000000,53925.000000,45254.500000,Gipuzkoa,Ezkio-Itsaso
200350000002,"20218",20035,3,16488.000000,19099.000000,18175.666667,3,41604.000000,46958.000000,44600.000000,Gipuzkoa,Ezkio-Itsaso
200360000001,"20280",20036,16,12841.000000,32230.000000,20235.375000,16,30690.000000,82454.000000,48701.812500,Gipuzkoa,Hondarribia
200370000001,"20248",20037,5,17025.000000,20450.000000,18693.200000,5,42263.000000,57179.000000,49611.000000,Gipuzkoa,Gaintza
200380000001,"20220",20038,2,19283.000000,19794.000000,19538.500000,2,47216.000000,53925.000000,50570.500000,Gipuzkoa,Gabiria
200380000002,"20217",20038,4,17477.000000,19794.000000,18913.250000,4,40582.000000,53925.000000,46740.250000,Gipuzkoa,Gabiria
200390000001,"20808",20039,3,17710.000000,18862.000000,18277.666667,3,40671.000000,46146.000000,44118.000000,Gipuzkoa,Getaria
200400000001,"20128",20040,8,14507.000000,19724.000000,17402.750000,8,31938.000000,50890.000000,43143.875000,Gipuzkoa,Hernani
200400000002,"20120",20040,24,14507.000000,32209.000000,17729.291667,24,30158.000000,84706.000000,42039.750000,Gipuzkoa,Hernani
200410000001,"20494",20041,4,15403.000000,17019.000000,16111.000000,4,38253.000000,41192.000000,39705.750000,Gipuzkoa,Hernialde
200420000001,"20400",20042,10,15117.000000,20407.000000,17461.900000,10,33976.000000,50752.000000,42290.300000,Gipuzkoa,Ibarra
200430000001,"20213",20043,7,17477.000000,19735.000000,18396.571429,7,40467.000000,49085.000000,44306.000000,Gipuzkoa,Idiazabal
200440000001,"20267",20044,5,14745.000000,20013.000000,16571.800000,5,33963.000000,57179.000000,41580.000000,Gipuzkoa,Ikaztegieta
200450000001,"20301",20045,18,11139.000000,24227.000000,15679.333333,18,29210.000000,63743.000000,38312.611111,Gipuzkoa,Irun
200450000002,"20302",20045,16,11542.000000,22572.000000,15935.937500,16,27493.000000,52220.000000,38125.187500,Gipuzkoa,Irun
200450000003,"20304",20045,1,16250.000000,16250.000000,16250.000000,1,38795.000000,38795.000000,38795.000000,Gipuzkoa,Irun
200450000004,"20305",20045,9,14294.000000,24227.000000,17822.666667,9,34199.000000,63743.000000,45945.444444,Gipuzkoa,Irun
200450000005,"20304",20045,15,12212.000000,22572.000000,16352.733333,15,29021.000000,52220.000000,38984.133333,Gipuzkoa,Irun
200450000006,"20303",20045,19,12212.000000,20252.000000,15513.526316,19,29021.000000,53385.000000,39223.052632,Gipuzkoa,Irun
200450000007,"20304",20045,1,16298.000000,16298.000000,16298.000000,1,42331.000000,42331.000000,42331.000000,Gipuzkoa,Irun
200450000008,"20303",20045,1,13966.000000,13966.000000,13966.000000,1,35401.000000,35401.000000,35401.000000,Gipuzkoa,Irun
200450000009,"20305",20045,8,13358.000000,18723.000000,15735.750000,8,33437.000000,49039.000000,40835.000000,Gipuzkoa,Irun
200460000001,"20271",20046,4,15269.000000,17174.000000,16299.000000,4,37209.000000,43523.000000,39912.250000,Gipuzkoa,Irura
200470000001,"20249",20047,7,15167.000000,21723.000000,18189.857143,7,39053.000000,57022.000000,47053.000000,Gipuzkoa,Itsasondo
200480000001,"20159",20048,4,15221.000000,16833.000000,15899.500000,4,40154.000000,44366.000000,41486.000000,Gipuzkoa,Larraul
200490000001,"20210",20049,3,17025.000000,18829.000000,17899.000000,3,43139.000000,48098.000000,45899.666667,Gipuzkoa,Lazkao
200490000002,"20210",20049,9,13983.000000,19735.000000,17065.333333,9,32530.000000,49085.000000,42593.444444,Gipuzkoa,Lazkao
200500000001,"20491",20050,6,15001.000000,20407.000000,16567.666667,6,33976.000000,50752.000000,39009.166667,Gipuzkoa,Leaburu
200500000002,"20400",20050,3,15447.000000,18293.000000,16851.333333,3,37879.000000,46726.000000,41256.666667,Gipuzkoa,Leaburu
200500000003,"20491",20050,4,15001.000000,16760.000000,15946.000000,4,34933.000000,41782.000000,38079.500000,Gipuzkoa,Gaztelu
200500000004,"20491",20050,5,15001.000000,19863.000000,16701.400000,5,34933.000000,49405.000000,40060.400000,Gipuzkoa,Gaztelu
200510000001,"20220",20051,5,17898.000000,20311.000000,19037.400000,5,38142.000000,53925.000000,45817.200000,Gipuzkoa,Legazpi
200510000002,"20230",20051,12,15694.000000,19794.000000,18058.750000,12,36334.000000,53925.000000,41882.666667,Gipuzkoa,Legazpi
200520000001,"20250",20052,9,14745.000000,20013.000000,16574.222222,9,33963.000000,57179.000000,44140.777778,Gipuzkoa,Legorreta
200530000001,"20100",20053,11,13790.000000,24227.000000,17328.545455,11,31668.000000,63743.000000,41231.454545,Gipuzkoa,Lezo
200540000001,"20490",20054,3,15001.000000,16620.000000,15824.333333,3,34933.000000,42642.000000,38308.333333,Gipuzkoa,Lizartza
200540000002,"20490",20054,5,15001.000000,16760.000000,16080.800000,5,34933.000000,42642.000000,38535.800000,Gipuzkoa,Lizartza
200540000003,"20490",20054,7,15001.000000,18293.000000,16437.428571,7,34933.000000,46726.000000,38985.000000,Gipuzkoa,Lizartza
200550000001,"20500",20055,23,14096.000000,22123.000000,18514.913043,23,30643.000000,56802.000000,43785.217391,Gipuzkoa,Arrasate/Mondragón
200560000001,"20830",20056,10,15634.000000,20022.000000,17241.400000,10,36187.000000,45819.000000,41567.900000,Gipuzkoa,Mutriku
200570000001,"20214",20057,6,17477.000000,20311.000000,19174.666667,6,40582.000000,53925.000000,46855.500000,Gipuzkoa,Mutiloa
200580000001,"20212",20058,3,17778.000000,18940.000000,18424.333333,3,40467.000000,46958.000000,43293.000000,Gipuzkoa,Olaberria
200590000001,"20569",20059,13,16350.000000,22923.000000,19333.461538,13,35540.000000,53446.000000,44465.000000,Gipuzkoa,Oñati
200590000002,"20560",20059,6,17815.000000,22923.000000,20316.000000,6,38933.000000,53446.000000,48278.333333,Gipuzkoa,Oñati
200590000003,"20568",20059,1,20192.000000,20192.000000,20192.000000,1,53446.000000,53446.000000,53446.000000,Gipuzkoa,Oñati
200590000004,"20567",20059,5,15711.000000,20192.000000,18018.800000,5,34211.000000,53446.000000,42791.600000,Gipuzkoa,Oñati
200600000001,"20490",20060,5,15001.000000,19863.000000,16883.000000,5,34933.000000,49405.000000,39888.400000,Gipuzkoa,Orexa
200610000001,"20810",20061,6,15342.000000,20313.000000,17539.500000,6,37316.000000,55874.000000,44119.333333,Gipuzkoa,Orio
200620000001,"20216",20062,6,17477.000000,19794.000000,19054.666667,6,40582.000000,53925.000000,47167.333333,Gipuzkoa,Ormaiztegi
200630000001,"20180",20063,14,14844.000000,20216.000000,17277.714286,14,35304.000000,52436.000000,44302.071429,Gipuzkoa,Oiartzun
200640000001,"20017",20064,2,13222.000000,14246.000000,13734.000000,2,29614.000000,34089.000000,31851.500000,Gipuzkoa,Pasaia
200640000002,"20017",20064,3,13692.000000,16227.000000,14998.333333,3,31848.000000,37455.000000,34315.333333,Gipuzkoa,Pasaia
200640000003,"20110",20064,17,13222.000000,18274.000000,15082.000000,17,29614.000000,39689.000000,35087.176471,Gipuzkoa,Pasaia
200640000004,"20110",20064,4,14844.000000,22549.000000,17394.500000,4,35304.000000,53088.000000,40301.500000,Gipuzkoa,Pasaia
200650000001,"20590",20065,6,14640.000000,18128.000000,16255.666667,6,32087.000000,52209.000000,38817.666667,Gipuzkoa,Soraluze-Placencia de las Armas
200660000001,"20737",20066,9,15221.000000,18120.000000,16407.000000,9,39554.000000,49936.000000,42749.666667,Gipuzkoa,Errezil
200660000002,"20737",20066,2,15221.000000,17366.000000,16293.500000,2,40154.000000,47033.000000,43593.500000,Gipuzkoa,Errezil
200670000001,"20017",20067,2,14083.000000,14141.000000,14112.000000,2,33102.000000,33993.000000,33547.500000,Gipuzkoa,Errenteria
200670000002,"20100",20067,44,12159.000000,19724.000000,15619.863636,44,27861.000000,50890.000000,36843.250000,Gipuzkoa,Errenteria
200680000001,"20530",20068,4,18544.000000,21086.000000,19611.750000,4,44762.000000,51737.000000,47167.750000,Gipuzkoa,Leintz-Gatzaga
200690000001,"20001",20069,16,17412.000000,30289.000000,22304.000000,16,39495.000000,60992.000000,49162.375000,Gipuzkoa,Donostia/San Sebastián
200690000002,"20002",20069,11,19702.000000,30289.000000,24098.909091,11,40439.000000,67140.000000,53067.545455,Gipuzkoa,Donostia/San Sebastián
200690000003,"20003",20069,8,17644.000000,33487.000000,24446.250000,8,39764.000000,67140.000000,52768.125000,Gipuzkoa,Donostia/San Sebastián
200690000004,"20004",20069,9,23720.000000,33487.000000,28951.000000,9,48557.000000,67140.000000,60279.000000,Gipuzkoa,Donostia/San Sebastián
200690000005,"20006",20069,2,29367.000000,30040.000000,29703.500000,2,60381.000000,65016.000000,62698.500000,Gipuzkoa,Donostia/San Sebastián
200690000006,"20006",20069,13,15461.000000,30289.000000,22613.923077,13,32660.000000,65986.000000,48825.153846,Gipuzkoa,Donostia/San Sebastián
200690000007,"20005",20069,9,22836.000000,31531.000000,27024.111111,9,48905.000000,65016.000000,56272.333333,Gipuzkoa,Donostia/San Sebastián
200690000008,"20007",20069,9,22961.000000,34765.000000,29157.222222,9,48905.000000,89298.000000,67041.000000,Gipuzkoa,Donostia/San Sebastián
200690000009,"20008",20069,16,15461.000000,34765.000000,22970.500000,16,37208.000000,89298.000000,55150.687500,Gipuzkoa,Donostia/San Sebastián
200690000010,"20018",20069,22,17412.000000,30512.000000,22553.954545,22,41705.000000,85476.000000,55822.545455,Gipuzkoa,Donostia/San Sebastián
200690000011,"20009",20069,22,15461.000000,34765.000000,23925.545455,22,32174.000000,98221.000000,59829.500000,Gipuzkoa,Donostia/San Sebastián
200690000012,"20010",20069,20,15461.000000,25714.000000,20512.350000,20,36434.000000,72486.000000,47894.800000,Gipuzkoa,Donostia/San Sebastián
200690000013,"20011",20069,18,15899.000000,25714.000000,20222.277778,18,36434.000000,72486.000000,49101.555556,Gipuzkoa,Donostia/San Sebastián
200690000014,"20012",20069,20,15137.000000,30289.000000,19634.200000,20,29918.000000,60992.000000,44145.550000,Gipuzkoa,Donostia/San Sebastián
200690000015,"20013",20069,22,13222.000000,25630.000000,18879.681818,22,29614.000000,63631.000000,43061.181818,Gipuzkoa,Donostia/San Sebastián
200690000016,"20015",20069,22,13882.000000,23642.000000,17631.454545,22,30302.000000,63631.000000,41856.545455,Gipuzkoa,Donostia/San Sebastián
200690000017,"20017",20069,25,13339.000000,18218.000000,15150.960000,25,29461.000000,50890.000000,36586.920000,Gipuzkoa,Donostia/San Sebastián
200690000018,"20016",20069,12,13574.000000,23642.000000,16264.916667,12,30086.000000,63631.000000,38729.250000,Gipuzkoa,Donostia/San Sebastián
200690000019,"20017",20069,7,13222.000000,19957.000000,15610.000000,7,29614.000000,47264.000000,36280.285714,Gipuzkoa,Donostia/San Sebastián
200690000020,"20003",20069,1,17644.000000,17644.000000,17644.000000,1,40058.000000,40058.000000,40058.000000,Gipuzkoa,Donostia/San Sebastián
200690000021,"20100",20069,4,15679.000000,19724.000000,17657.750000,4,31938.000000,50890.000000,43791.500000,Gipuzkoa,Donostia/San Sebastián
200690000022,"20100",20069,4,17590.000000,19724.000000,18292.500000,4,41557.000000,50890.000000,47849.500000,Gipuzkoa,Donostia/San Sebastián
200690000023,"20160",20069,11,14852.000000,21093.000000,16671.272727,11,32410.000000,52796.000000,39195.727273,Gipuzkoa,Donostia/San Sebastián
200690000024,"20014",20069,22,15252.000000,34765.000000,20815.772727,22,32174.000000,98221.000000,51509.136364,Gipuzkoa,Donostia/San Sebastián
200700000001,"20214",20070,5,17898.000000,20311.000000,19135.000000,5,43612.000000,49085.000000,46047.600000,Gipuzkoa,Segura
200710000001,"20400",20071,4,15269.000000,19863.000000,17200.000000,4,37209.000000,49405.000000,42549.750000,Gipuzkoa,Tolosa
200710000002,"20268",20071,6,15001.000000,18293.000000,16461.000000,6,34933.000000,46726.000000,40737.166667,Gipuzkoa,Tolosa
200710000003,"20400",20071,25,15053.000000,24215.000000,17844.640000,25,32032.000000,58988.000000,42835.560000,Gipuzkoa,Tolosa
200710000004,"20267",20071,3,15403.000000,17366.000000,16102.666667,3,38209.000000,47033.000000,41165.000000,Gipuzkoa,Tolosa
200720000001,"20130",20072,9,14507.000000,18083.000000,16763.555556,9,36697.000000,44246.000000,40904.666667,Gipuzkoa,Urnieta
200730000001,"20160",20073,2,17855.000000,21093.000000,19474.000000,2,41705.000000,52796.000000,47250.500000,Gipuzkoa,Donostia/San Sebastián
200730000002,"20170",20073,14,15342.000000,23644.000000,18384.142857,14,32440.000000,63615.000000,45760.428571,Gipuzkoa,Usurbil
200740000001,"20570",20074,18,14601.000000,22894.000000,18262.111111,18,32087.000000,56782.000000,43149.722222,Gipuzkoa,Bergara
200740000002,"20580",20074,6,14601.000000,18870.000000,16884.666667,6,35328.000000,52209.000000,42162.500000,Gipuzkoa,Bergara
200740000003,"20579",20074,4,14640.000000,19918.000000,17556.750000,4,32087.000000,44029.000000,40558.000000,Gipuzkoa,Bergara
200740000004,"20578",20074,4,17541.000000,19918.000000,18295.000000,4,41355.000000,44029.000000,42544.250000,Gipuzkoa,Bergara
200750000001,"20150",20075,12,15186.000000,19863.000000,16827.000000,12,36512.000000,49640.000000,41878.416667,Gipuzkoa,Villabona
200760000001,"20240",20076,11,15134.000000,21723.000000,17506.272727,11,35542.000000,57022.000000,44142.454545,Gipuzkoa,Ordizia
200770000001,"20700",20077,12,16567.000000,19142.000000,17822.083333,12,33111.000000,47769.000000,40482.416667,Gipuzkoa,Urretxu
200780000001,"20247",20078,2,17025.000000,18829.000000,17927.000000,2,43139.000000,48098.000000,45618.500000,Gipuzkoa,Zaldibia
200780000002,"20247",20078,2,17025.000000,18829.000000,17927.000000,2,43139.000000,48098.000000,45618.500000,Gipuzkoa,Zaldibia
200780000003,"20247",20078,7,16777.000000,21723.000000,18758.285714,7,42263.000000,57022.000000,48040.285714,Gipuzkoa,Zaldibia
200790000001,"20800",20079,2,17522.000000,18261.000000,17891.500000,2,46146.000000,48887.000000,47516.500000,Gipuzkoa,Zarautz
200790000002,"20800",20079,3,17522.000000,18261.000000,17831.000000,3,40671.000000,48887.000000,45234.666667,Gipuzkoa,Zarautz
200790000003,"20800",20079,2,17522.000000,18261.000000,17891.500000,2,46146.000000,48887.000000,47516.500000,Gipuzkoa,Zarautz
200790000004,"20800",20079,17,15455.000000,29091.000000,19101.294118,17,39298.000000,63363.000000,46096.411765,Gipuzkoa,Zarautz
200800000001,"20700",20080,18,15172.000000,19794.000000,17731.055556,18,30134.000000,53925.000000,41119.388889,Gipuzkoa,Zumarraga
200800000002,"20710",20080,2,18384.000000,18990.000000,18687.000000,2,43220.000000,45137.000000,44178.500000,Gipuzkoa,Zumarraga
200810000001,"20759",20081,6,15962.000000,20874.000000,17337.333333,6,40671.000000,54623.000000,44377.000000,Gipuzkoa,Zumaia
200810000002,"20750",20081,7,16338.000000,22785.000000,18519.285714,7,40671.000000,57447.000000,47112.285714,Gipuzkoa,Zumaia
208010000001,"20268",20801,4,16283.000000,17843.000000,17164.000000,4,40175.000000,46462.000000,43234.750000,Navarra,Araitz
208020000001,"20215",20802,10,14381.000000,19735.000000,16979.600000,10,34211.000000,49085.000000,40078.800000,Gipuzkoa,Zegama
209010000001,"20850",20901,8,16116.000000,20230.000000,17517.875000,8,36962.000000,49973.000000,44504.250000,Gipuzkoa,Mendaro
209020000001,"20160",20902,20,14852.000000,23644.000000,17122.350000,20,32410.000000,63615.000000,41350.450000,Gipuzkoa,Lasarte-Oria
209030000001,"20014",20903,4,15343.000000,18218.000000,16571.000000,4,36125.000000,48170.000000,41724.000000,Gipuzkoa,Astigarraga
209030000002,"20017",20903,2,15540.000000,18218.000000,16879.000000,2,39817.000000,48170.000000,43993.500000,Gipuzkoa,Astigarraga
209030000003,"20115",20903,11,14507.000000,32209.000000,18552.454545,11,36125.000000,84706.000000,47223.909091,Gipuzkoa,Astigarraga
209040000001,"20259",20904,4,17159.000000,20450.000000,18734.750000,4,40296.000000,57179.000000,48373.500000,Gipuzkoa,Baliarrain
209050000001,"20269",20905,6,14745.000000,20013.000000,17340.833333,6,33963.000000,57179.000000,46557.500000,Gipuzkoa,Orendain
209060000001,"20248",20906,5,16777.000000,20450.000000,17745.600000,5,40296.000000,53756.000000,45406.800000,Gipuzkoa,Altzaga
209070000001,"20491",20907,7,15001.000000,20407.000000,17522.714286,7,34933.000000,50752.000000,40918.571429,Gipuzkoa,Gaztelu
480200000015,"48014",48020,32,11623.000000,34765.000000,19000.531250,32,25605.000000,98221.000000,44308.937500,Bizkaia,Bilbao
480030000001,"48340",48003,21,14414.000000,20195.000000,17469.619048,21,31893.000000,54753.000000,43273.285714,Bizkaia,Amorebieta-Etxano
489030000001,"48180",48903,2,20313.000000,21593.000000,20953.000000,2,53009.000000,57914.000000,55461.500000,Bizkaia,Loiu
489030000002,"48180",48903,9,17550.000000,21593.000000,19435.000000,9,41516.000000,62737.000000,49818.777778,Bizkaia,Loiu
480060000001,"48140",48006,1,18668.000000,18668.000000,18668.000000,1,44929.000000,44929.000000,44929.000000,Bizkaia,Zeberio
489010000001,"48160",48901,4,14894.000000,18331.000000,16484.250000,4,32921.000000,44867.000000,40665.000000,Bizkaia,Derio
489010000002,"48160",48901,7,14546.000000,20313.000000,17561.285714,7,31935.000000,53009.000000,43592.857143,Bizkaia,Derio
480730000001,"48700",48073,8,14807.000000,17750.000000,16414.500000,8,33168.000000,45819.000000,39993.125000,Bizkaia,Ondarroa
480770000001,"48620",48077,9,17350.000000,20805.000000,18849.444444,9,41013.000000,52937.000000,46971.444444,Bizkaia,Plentzia
480430000001,"48630",48043,6,17350.000000,20805.000000,18799.166667,6,41013.000000,52850.000000,45635.833333,Bizkaia,Gorliz
480620000001,"48382",48062,5,16183.000000,19605.000000,17832.600000,5,37015.000000,53245.000000,47015.400000,Bizkaia,Mendata
480190000001,"48240",48019,8,16183.000000,22757.000000,18612.625000,8,37015.000000,69098.000000,49349.875000,Bizkaia,Berriz
480550000001,"48330",48055,10,14414.000000,19235.000000,16832.300000,10,33225.000000,49420.000000,41622.800000,Bizkaia,Lemoa
480600000001,"48278",48060,2,16737.000000,17529.000000,17133.000000,2,42139.000000,44562.000000,43350.500000,Bizkaia,Markina-Xemein
480600000002,"48278",48060,2,16737.000000,17529.000000,17133.000000,2,42139.000000,44562.000000,43350.500000,Bizkaia,Markina-Xemein
480600000003,"48276",48060,7,15967.000000,17529.000000,16657.571429,7,41938.000000,46992.000000,44091.000000,Bizkaia,Markina-Xemein
